Country,COW,COW#,World Bank,Year,Amnesty,State Dept.
USSR,USSR,365,USSR,1987,3,4
USSR,USSR,365,USSR,1988,2,2
Russia,RUS,365,RUS,1989,2,2
Russia,RUS,365,RUS,1990,3,3
Russia,RUS,365,RUS,1991,3,4
Russia,RUS,365,RUS,1992,2,3
Russia,RUS,365,RUS,1993,2,3
Russia,RUS,365,RUS,1994,4,5
Russia,RUS,365,RUS,1995,4,5
Russia,RUS,365,RUS,1996,4,4
Russia,RUS,365,RUS,1997,3,4
Russia,RUS,365,RUS,1998,4,5
Russia,RUS,365,RUS,1999,4,4
Russia,RUS,365,RUS,2000,5,4
Russia,RUS,365,RUS,2001,4,4
Russia,RUS,365,RUS,2002,4,4
Russia,RUS,365,RUS,2003,4,4
Russia,RUS,365,RUS,2004,4,4
Russia,RUS,365,RUS,2005,4,4
Russia,RUS,365,RUS,2006,4,4
Russia,RUS,365,RUS,2007,4,4
Russia,RUS,365,RUS,2008,4,4
Russia,RUS,365,RUS,2009,4,4
Russia,RUS,365,RUS,2010,4,4
Russia,RUS,365,RUS,2011,4,4
Estonia,EST,366,EST,1990, , 
Estonia,EST,366,EST,1991, , 
Estonia,EST,366,EST,1992, ,2
Estonia,EST,366,EST,1993, ,2
Estonia,EST,366,EST,1994,1,2
Estonia,EST,366,EST,1995,1,1
Estonia,EST,366,EST,1996,1,2
Estonia,EST,366,EST,1997, ,2
Estonia,EST,366,EST,1998, ,1
Estonia,EST,366,EST,1999,1,1
Estonia,EST,366,EST,2000, ,1
Estonia,EST,366,EST,2001, ,1
Estonia,EST,366,EST,2002,2,2
Estonia,EST,366,EST,2003,1,1
Estonia,EST,366,EST,2004,2,1
Estonia,EST,366,EST,2005,2,1
Estonia,EST,366,EST,2006,1,1
Estonia,EST,366,EST,2007,2,2
Estonia,EST,366,EST,2008,2,1
Estonia,EST,366,EST,2009,1,1
Estonia,EST,366,EST,2010,,1
Estonia,EST,366,EST,2011,,1
Latvia,LAT,367,LVA,1991, , 
Latvia,LAT,367,LVA,1992, ,1
Latvia,LAT,367,LVA,1993,1,2
Latvia,LAT,367,LVA,1994,1,2
Latvia,LAT,367,LVA,1995,2,2
Latvia,LAT,367,LVA,1996,2,1
Latvia,LAT,367,LVA,1997, ,2
Latvia,LAT,367,LVA,1998, ,2
Latvia,LAT,367,LVA,1999,1,2
Latvia,LAT,367,LVA,2000,1,1
Latvia,LAT,367,LVA,2001,2,1
Latvia,LAT,367,LVA,2002,1,1
Latvia,LAT,367,LVA,2003,1,1
Latvia,LAT,367,LVA,2004,1,1
Latvia,LAT,367,LVA,2005,2,2
Latvia,LAT,367,LVA,2006,1,2
Latvia,LAT,367,LVA,2007,1,2
Latvia,LAT,367,LVA,2008,2,2
Latvia,LAT,367,LVA,2009,2,2
Latvia,LAT,367,LVA,2010,,2
Latvia,LAT,367,LVA,2011,,2
Lithuania,LIT,368,LTU,1991, , 
Lithuania,LIT,368,LTU,1992,1,1
Lithuania,LIT,368,LTU,1993,1,1
Lithuania,LIT,368,LTU,1994,1,1
Lithuania,LIT,368,LTU,1995,1,1
Lithuania,LIT,368,LTU,1996,1,2
Lithuania,LIT,368,LTU,1997, ,1
Lithuania,LIT,368,LTU,1998, ,1
Lithuania,LIT,368,LTU,1999, ,1
Lithuania,LIT,368,LTU,2000, ,1
Lithuania,LIT,368,LTU,2001,2,1
Lithuania,LIT,368,LTU,2002, ,1
Lithuania,LIT,368,LTU,2003,1,1
Lithuania,LIT,368,LTU,2004,1,1
Lithuania,LIT,368,LTU,2005,1,1
Lithuania,LIT,368,LTU,2006,1,2
Lithuania,LIT,368,LTU,2007,1,1
Lithuania,LIT,368,LTU,2008,1,1
Lithuania,LIT,368,LTU,2009,1,2
Lithuania,LIT,368,LTU,2010,1,2
Lithuania,LIT,368,LTU,2011,1,2
Ukraine,UKR,369,UKR,1991, , 
Ukraine,UKR,369,UKR,1992,1,2
Ukraine,UKR,369,UKR,1993,1,2
Ukraine,UKR,369,UKR,1994,2,3
Ukraine,UKR,369,UKR,1995,2,2
Ukraine,UKR,369,UKR,1996,2,2
Ukraine,UKR,369,UKR,1997,2,2
Ukraine,UKR,369,UKR,1998,2,4
Ukraine,UKR,369,UKR,1999,3,3
Ukraine,UKR,369,UKR,2000,2,3
Ukraine,UKR,369,UKR,2001,2,3
Ukraine,UKR,369,UKR,2002,3,3
Ukraine,UKR,369,UKR,2003,3,3
Ukraine,UKR,369,UKR,2004,3,3
Ukraine,UKR,369,UKR,2005,3,2
Ukraine,UKR,369,UKR,2006,3,3
Ukraine,UKR,369,UKR,2007,3,3
Ukraine,UKR,369,UKR,2008,3,3
Ukraine,UKR,369,UKR,2009,3,3
Ukraine,UKR,369,UKR,2010,3,3
Ukraine,UKR,369,UKR,2011,3,3
Belarus,BLR,370,BLR,1991, , 
Belarus,BLR,370,BLR,1992, ,2
Belarus,BLR,370,BLR,1993,2,2
Belarus,BLR,370,BLR,1994,1,2
Belarus,BLR,370,BLR,1995,2,2
Belarus,BLR,370,BLR,1996,2,2
Belarus,BLR,370,BLR,1997,3,3
Belarus,BLR,370,BLR,1998,2,3
Belarus,BLR,370,BLR,1999,2,3
Belarus,BLR,370,BLR,2000,3,3
Belarus,BLR,370,BLR,2001,2,3
Belarus,BLR,370,BLR,2002,3,2
Belarus,BLR,370,BLR,2003,2,3
Belarus,BLR,370,BLR,2004,3,3
Belarus,BLR,370,BLR,2005,3,2
Belarus,BLR,370,BLR,2006,3,3
Belarus,BLR,370,BLR,2007,2,3
Belarus,BLR,370,BLR,2008,3,3
Belarus,BLR,370,BLR,2009,2,3
Belarus,BLR,370,BLR,2010,2,3
Belarus,BLR,370,BLR,2011,2,3
Armenia,ARM,371,ARM,1991, , 
Armenia,ARM,371,ARM,1992, ,2
Armenia,ARM,371,ARM,1993,1,3
Armenia,ARM,371,ARM,1994,2,2
Armenia,ARM,371,ARM,1995,2,2
Armenia,ARM,371,ARM,1996,2,2
Armenia,ARM,371,ARM,1997,2,3
Armenia,ARM,371,ARM,1998,2,3
Armenia,ARM,371,ARM,1999,2,3
Armenia,ARM,371,ARM,2000,2,2
Armenia,ARM,371,ARM,2001,2,2
Armenia,ARM,371,ARM,2002,3,3
Armenia,ARM,371,ARM,2003,2,2
Armenia,ARM,371,ARM,2004,3,2
Armenia,ARM,371,ARM,2005,2,2
Armenia,ARM,371,ARM,2006,2,2
Armenia,ARM,371,ARM,2007,2,3
Armenia,ARM,371,ARM,2008,3,3
Armenia,ARM,371,ARM,2009,2,3
Armenia,ARM,371,ARM,2010,2,3
Armenia,ARM,371,ARM,2011,3,3
Georgia,GRG,372,GEO,1991, , 
Georgia,GRG,372,GEO,1992,4,2
Georgia,GRG,372,GEO,1993,4,5
Georgia,GRG,372,GEO,1994,2,4
Georgia,GRG,372,GEO,1995,3,3
Georgia,GRG,372,GEO,1996,2,3
Georgia,GRG,372,GEO,1997,2,3
Georgia,GRG,372,GEO,1998,4,3
Georgia,GRG,372,GEO,1999,2,3
Georgia,GRG,372,GEO,2000,3,2
Georgia,GRG,372,GEO,2001,3,3
Georgia,GRG,372,GEO,2002,2,4
Georgia,GRG,372,GEO,2003,3,3
Georgia,GRG,372,GEO,2004,3,3
Georgia,GRG,372,GEO,2005,3,3
Georgia,GRG,372,GEO,2006,3,3
Georgia,GRG,372,GEO,2007,3,3
Georgia,GRG,372,GEO,2008,3,4
Georgia,GRG,372,GEO,2009,3,2
Georgia,GRG,372,GEO,2010,2,3
Georgia,GRG,372,GEO,2011,2,3
Azerbaijan,AZE,373,AZE,1991, , 
Azerbaijan,AZE,373,AZE,1992,3,5
Azerbaijan,AZE,373,AZE,1993,3,5
Azerbaijan,AZE,373,AZE,1994,3,4
Azerbaijan,AZE,373,AZE,1995,2,4
Azerbaijan,AZE,373,AZE,1996,2,3
Azerbaijan,AZE,373,AZE,1997,2,3
Azerbaijan,AZE,373,AZE,1998,2,2
Azerbaijan,AZE,373,AZE,1999,2,2
Azerbaijan,AZE,373,AZE,2000,2,3
Azerbaijan,AZE,373,AZE,2001,2,2
Azerbaijan,AZE,373,AZE,2002,2,3
Azerbaijan,AZE,373,AZE,2003,2,3
Azerbaijan,AZE,373,AZE,2004,2,3
Azerbaijan,AZE,373,AZE,2005,3,3
Azerbaijan,AZE,373,AZE,2006,2,2
Azerbaijan,AZE,373,AZE,2007,3,3
Azerbaijan,AZE,373,AZE,2008,2,3
Azerbaijan,AZE,373,AZE,2009,2,3
Azerbaijan,AZE,373,AZE,2010,3,3
Azerbaijan,AZE,373,AZE,2011,3,3
Finland ,FIN,375,FIN,1976, ,1
Finland ,FIN,375,FIN,1977, ,1
Finland ,FIN,375,FIN,1978, ,1
Finland ,FIN,375,FIN,1979, ,1
Finland ,FIN,375,FIN,1980, ,1
Finland ,FIN,375,FIN,1981, ,1
Finland ,FIN,375,FIN,1982, ,1
Finland ,FIN,375,FIN,1983, ,1
Finland ,FIN,375,FIN,1984,1,1
Finland ,FIN,375,FIN,1985,2,1
Finland ,FIN,375,FIN,1986,2,1
Finland ,FIN,375,FIN,1987,2,1
Finland ,FIN,375,FIN,1988,2,2
Finland ,FIN,375,FIN,1989,1,1
Finland ,FIN,375,FIN,1990,1,1
Finland ,FIN,375,FIN,1991,1,1
Finland ,FIN,375,FIN,1992,1,1
Finland ,FIN,375,FIN,1993,1,1
Finland ,FIN,375,FIN,1994, ,1
Finland ,FIN,375,FIN,1995, ,1
Finland ,FIN,375,FIN,1996, ,1
Finland ,FIN,375,FIN,1997, ,1
Finland ,FIN,375,FIN,1998,1,1
Finland ,FIN,375,FIN,1999,1,1
Finland ,FIN,375,FIN,2000,1,1
Finland ,FIN,375,FIN,2001,1,1
Finland ,FIN,375,FIN,2002,1,1
Finland ,FIN,375,FIN,2003,1,1
Finland ,FIN,375,FIN,2004,1,1
Finland ,FIN,375,FIN,2005,1,1
Finland ,FIN,375,FIN,2006,1,1
Finland ,FIN,375,FIN,2007,1,1
Finland ,FIN,375,FIN,2008,1,1
Finland ,FIN,375,FIN,2009,1,1
Finland ,FIN,375,FIN,2010,1,1
Finland ,FIN,375,FIN,2011,1,1
Sweden,SWD,380,SWE,1976,2,1
Sweden,SWD,380,SWE,1977, ,1
Sweden,SWD,380,SWE,1978, ,1
Sweden,SWD,380,SWE,1979, ,1
Sweden,SWD,380,SWE,1980, ,1
Sweden,SWD,380,SWE,1981, ,1
Sweden,SWD,380,SWE,1982, ,1
Sweden,SWD,380,SWE,1983, ,1
Sweden,SWD,380,SWE,1984, ,1
Sweden,SWD,380,SWE,1985, ,1
Sweden,SWD,380,SWE,1986, ,1
Sweden,SWD,380,SWE,1987, ,1
Sweden,SWD,380,SWE,1988,1,1
Sweden,SWD,380,SWE,1989,1,1
Sweden,SWD,380,SWE,1990, ,1
Sweden,SWD,380,SWE,1991, ,1
Sweden,SWD,380,SWE,1992, ,1
Sweden,SWD,380,SWE,1993,1,1
Sweden,SWD,380,SWE,1994,1,1
Sweden,SWD,380,SWE,1995, ,1
Sweden,SWD,380,SWE,1996, ,1
Sweden,SWD,380,SWE,1997, ,1
Sweden,SWD,380,SWE,1998,1,1
Sweden,SWD,380,SWE,1999,1,1
Sweden,SWD,380,SWE,2000,1,1
Sweden,SWD,380,SWE,2001,1,1
Sweden,SWD,380,SWE,2002,2,1
Sweden,SWD,380,SWE,2003,1,1
Sweden,SWD,380,SWE,2004,1,1
Sweden,SWD,380,SWE,2005,1,1
Sweden,SWD,380,SWE,2006,1,1
Sweden,SWD,380,SWE,2007,1,1
Sweden,SWD,380,SWE,2008,1,1
Sweden,SWD,380,SWE,2009,1,1
Sweden,SWD,380,SWE,2010,1,1
Sweden,SWD,380,SWE,2011,1,1
Norway,NOR,385,NOR,1976, ,1
Norway,NOR,385,NOR,1977, ,1
Norway,NOR,385,NOR,1978, ,1
Norway,NOR,385,NOR,1979, ,1
Norway,NOR,385,NOR,1980, ,1
Norway,NOR,385,NOR,1981, ,1
Norway,NOR,385,NOR,1982, ,1
Norway,NOR,385,NOR,1983, ,1
Norway,NOR,385,NOR,1984, ,1
Norway,NOR,385,NOR,1985,1,1
Norway,NOR,385,NOR,1986,1,1
Norway,NOR,385,NOR,1987,2,1
Norway,NOR,385,NOR,1988, ,1
Norway,NOR,385,NOR,1989, ,1
Norway,NOR,385,NOR,1990,1,1
Norway,NOR,385,NOR,1991,1,1
Norway,NOR,385,NOR,1992,1,1
Norway,NOR,385,NOR,1993, ,1
Norway,NOR,385,NOR,1994, ,1
Norway,NOR,385,NOR,1995, ,1
Norway,NOR,385,NOR,1996, ,1
Norway,NOR,385,NOR,1997, ,1
Norway,NOR,385,NOR,1998, ,1
Norway,NOR,385,NOR,1999, ,1
Norway,NOR,385,NOR,2000, ,1
Norway,NOR,385,NOR,2001, ,1
Norway,NOR,385,NOR,2002, ,1
Norway,NOR,385,NOR,2003, ,1
Norway,NOR,385,NOR,2004, ,1
Norway,NOR,385,NOR,2005, ,1
Norway,NOR,385,NOR,2006, ,1
Norway,NOR,385,NOR,2007, ,1
Norway,NOR,385,NOR,2008, ,1
Norway,NOR,385,NOR,2009,,1
Norway,NOR,385,NOR,2010,1,1
Norway,NOR,385,NOR,2011,1,1
Denmark,DEN,390,DNK,1976, ,1
Denmark,DEN,390,DNK,1977, ,1
Denmark,DEN,390,DNK,1978, ,1
Denmark,DEN,390,DNK,1979, ,1
Denmark,DEN,390,DNK,1980, ,1
Denmark,DEN,390,DNK,1981, ,1
Denmark,DEN,390,DNK,1982, ,1
Denmark,DEN,390,DNK,1983, ,1
Denmark,DEN,390,DNK,1984, ,1
Denmark,DEN,390,DNK,1985, ,1
Denmark,DEN,390,DNK,1986, ,1
Denmark,DEN,390,DNK,1987, ,1
Denmark,DEN,390,DNK,1988, ,1
Denmark,DEN,390,DNK,1989, ,1
Denmark,DEN,390,DNK,1990,1,1
Denmark,DEN,390,DNK,1991,1,1
Denmark,DEN,390,DNK,1992,1,1
Denmark,DEN,390,DNK,1993,2,1
Denmark,DEN,390,DNK,1994,1,1
Denmark,DEN,390,DNK,1995,1,1
Denmark,DEN,390,DNK,1996,1,1
Denmark,DEN,390,DNK,1997, ,1
Denmark,DEN,390,DNK,1998, ,1
Denmark,DEN,390,DNK,1999, ,1
Denmark,DEN,390,DNK,2000, ,1
Denmark,DEN,390,DNK,2001, ,1
Denmark,DEN,390,DNK,2002,2,1
Denmark,DEN,390,DNK,2003, ,1
Denmark,DEN,390,DNK,2004, ,1
Denmark,DEN,390,DNK,2005, ,1
Denmark,DEN,390,DNK,2006,1,1
Denmark,DEN,390,DNK,2007,1,1
Denmark,DEN,390,DNK,2008,2,1
Denmark,DEN,390,DNK,2009,2,1
Denmark,DEN,390,DNK,2010,1,1
Denmark,DEN,390,DNK,2011,1,1
Iceland,ICE,395,ISL,1976, , 
Iceland,ICE,395,ISL,1977, , 
Iceland,ICE,395,ISL,1978, ,1
Iceland,ICE,395,ISL,1979, ,1
Iceland,ICE,395,ISL,1980, ,1
Iceland,ICE,395,ISL,1981, ,1
Iceland,ICE,395,ISL,1982, ,1
Iceland,ICE,395,ISL,1983, ,1
Iceland,ICE,395,ISL,1984, ,1
Iceland,ICE,395,ISL,1985, ,1
Iceland,ICE,395,ISL,1986, ,1
Iceland,ICE,395,ISL,1987, ,1
Iceland,ICE,395,ISL,1988, ,1
Iceland,ICE,395,ISL,1989, ,1
Iceland,ICE,395,ISL,1990, ,1
Iceland,ICE,395,ISL,1991, ,1
Iceland,ICE,395,ISL,1992, ,1
Iceland,ICE,395,ISL,1993, ,1
Iceland,ICE,395,ISL,1994, ,1
Iceland,ICE,395,ISL,1995, ,1
Iceland,ICE,395,ISL,1996, ,1
Iceland,ICE,395,ISL,1997, ,1
Iceland,ICE,395,ISL,1998, ,1
Iceland,ICE,395,ISL,1999, ,1
Iceland,ICE,395,ISL,2000, ,1
Iceland,ICE,395,ISL,2001, ,1
Iceland,ICE,395,ISL,2002, ,1
Iceland,ICE,395,ISL,2003, ,1
Iceland,ICE,395,ISL,2004, ,1
Iceland,ICE,395,ISL,2005, ,1
Iceland,ICE,395,ISL,2006, ,1
Iceland,ICE,395,ISL,2007, ,1
Iceland,ICE,395,ISL,2008, ,1
Iceland,ICE,395,ISL,2009,,1
Iceland,ICE,395,ISL,2010,,1
Iceland,ICE,395,ISL,2011,,1
Cape Verde,CAP,402,CPV,1976, , 
Cape Verde,CAP,402,CPV,1977, ,2
Cape Verde,CAP,402,CPV,1978, ,2
Cape Verde,CAP,402,CPV,1979, ,1
Cape Verde,CAP,402,CPV,1980, ,1
Cape Verde,CAP,402,CPV,1981, ,2
Cape Verde,CAP,402,CPV,1982,2,2
Cape Verde,CAP,402,CPV,1983,2,1
Cape Verde,CAP,402,CPV,1984, ,1
Cape Verde,CAP,402,CPV,1985, ,1
Cape Verde,CAP,402,CPV,1986, ,1
Cape Verde,CAP,402,CPV,1987,2,1
Cape Verde,CAP,402,CPV,1988,2,1
Cape Verde,CAP,402,CPV,1989, ,2
Cape Verde,CAP,402,CPV,1990, ,1
Cape Verde,CAP,402,CPV,1991, ,1
Cape Verde,CAP,402,CPV,1992, ,1
Cape Verde,CAP,402,CPV,1993, ,1
Cape Verde,CAP,402,CPV,1994, ,1
Cape Verde,CAP,402,CPV,1995, ,1
Cape Verde,CAP,402,CPV,1996, ,1
Cape Verde,CAP,402,CPV,1997, ,1
Cape Verde,CAP,402,CPV,1998, ,1
Cape Verde,CAP,402,CPV,1999, ,1
Cape Verde,CAP,402,CPV,2000, ,1
Cape Verde,CAP,402,CPV,2001, ,1
Cape Verde,CAP,402,CPV,2002, ,2
Cape Verde,CAP,402,CPV,2003, ,1
Cape Verde,CAP,402,CPV,2004, ,1
Cape Verde,CAP,402,CPV,2005, ,2
Cape Verde,CAP,402,CPV,2006, ,1
Cape Verde,CAP,402,CPV,2007, ,2
Cape Verde,CAP,402,CPV,2008, ,2
Cape Verde,CAP,402,CPV,2009,,2
Cape Verde,CAP,402,CPV,2010,,2
Cape Verde,CAP,402,CPV,2011,,2
Sao Tome and Principe,STP,403,STP,1976, , 
Sao Tome and Principe,STP,403,STP,1977, ,1
Sao Tome and Principe,STP,403,STP,1978, ,1
Sao Tome and Principe,STP,403,STP,1979,2,1
Sao Tome and Principe,STP,403,STP,1980,2,2
Sao Tome and Principe,STP,403,STP,1981,2,2
Sao Tome and Principe,STP,403,STP,1982,2,2
Sao Tome and Principe,STP,403,STP,1983,2,2
Sao Tome and Principe,STP,403,STP,1984, ,2
Sao Tome and Principe,STP,403,STP,1985, ,2
Sao Tome and Principe,STP,403,STP,1986, ,2
Sao Tome and Principe,STP,403,STP,1987, ,1
Sao Tome and Principe,STP,403,STP,1988,2,2
Sao Tome and Principe,STP,403,STP,1989,2,2
Sao Tome and Principe,STP,403,STP,1990,1,1
Sao Tome and Principe,STP,403,STP,1991,1,1
Sao Tome and Principe,STP,403,STP,1992, ,1
Sao Tome and Principe,STP,403,STP,1993, ,1
Sao Tome and Principe,STP,403,STP,1994, ,1
Sao Tome and Principe,STP,403,STP,1995, ,1
Sao Tome and Principe,STP,403,STP,1996, ,1
Sao Tome and Principe,STP,403,STP,1997, ,1
Sao Tome and Principe,STP,403,STP,1998, ,1
Sao Tome and Principe,STP,403,STP,1999, ,1
Sao Tome and Principe,STP,403,STP,2000, ,1
Sao Tome and Principe,STP,403,STP,2001, ,1
Sao Tome and Principe,STP,403,STP,2002, ,2
Sao Tome and Principe,STP,403,STP,2003, ,2
Sao Tome and Principe,STP,403,STP,2004, ,1
Sao Tome and Principe,STP,403,STP,2005, ,1
Sao Tome and Principe,STP,403,STP,2006, ,1
Sao Tome and Principe,STP,403,STP,2007, ,1
Sao Tome and Principe,STP,403,STP,2008, ,1
Sao Tome and Principe,STP,403,STP,2009,,1
Sao Tome and Principe,STP,403,STP,2010,,1
Sao Tome and Principe,STP,403,STP,2011,,1
Guinea-Bissau,GNB,404,GNB,1976, , 
Guinea-Bissau,GNB,404,GNB,1977, ,2
Guinea-Bissau,GNB,404,GNB,1978, ,2
Guinea-Bissau,GNB,404,GNB,1979, ,2
Guinea-Bissau,GNB,404,GNB,1980, , 
Guinea-Bissau,GNB,404,GNB,1981,2,2
Guinea-Bissau,GNB,404,GNB,1982,2,2
Guinea-Bissau,GNB,404,GNB,1983,2,2
Guinea-Bissau,GNB,404,GNB,1984, , 
Guinea-Bissau,GNB,404,GNB,1985,2,2
Guinea-Bissau,GNB,404,GNB,1986,2,2
Guinea-Bissau,GNB,404,GNB,1987,2,2
Guinea-Bissau,GNB,404,GNB,1988,2,2
Guinea-Bissau,GNB,404,GNB,1989,2,2
Guinea-Bissau,GNB,404,GNB,1990,2,2
Guinea-Bissau,GNB,404,GNB,1991,1,2
Guinea-Bissau,GNB,404,GNB,1992,2, 
Guinea-Bissau,GNB,404,GNB,1993,2,3
Guinea-Bissau,GNB,404,GNB,1994,2,2
Guinea-Bissau,GNB,404,GNB,1995, ,2
Guinea-Bissau,GNB,404,GNB,1996,3,2
Guinea-Bissau,GNB,404,GNB,1997, ,3
Guinea-Bissau,GNB,404,GNB,1998,4,5
Guinea-Bissau,GNB,404,GNB,1999,4,4
Guinea-Bissau,GNB,404,GNB,2000,2,2
Guinea-Bissau,GNB,404,GNB,2001,2,2
Guinea-Bissau,GNB,404,GNB,2002,2,2
Guinea-Bissau,GNB,404,GNB,2003,2,2
Guinea-Bissau,GNB,404,GNB,2004,2,2
Guinea-Bissau,GNB,404,GNB,2005,2,3
Guinea-Bissau,GNB,404,GNB,2006,3,2
Guinea-Bissau,GNB,404,GNB,2007,2,1
Guinea-Bissau,GNB,404,GNB,2008,1,2
Guinea-Bissau,GNB,404,GNB,2009,4,3
Guinea-Bissau,GNB,404,GNB,2010,3,2
Guinea-Bissau,GNB,404,GNB,2011,2,2
Equatorial Guinea,EQG,411,GNQ,1976,3, 
Equatorial Guinea,EQG,411,GNQ,1977,5, 
Equatorial Guinea,EQG,411,GNQ,1978,3, 
Equatorial Guinea,EQG,411,GNQ,1979,2, 
Equatorial Guinea,EQG,411,GNQ,1980, , 
Equatorial Guinea,EQG,411,GNQ,1981,2,2
Equatorial Guinea,EQG,411,GNQ,1982, ,2
Equatorial Guinea,EQG,411,GNQ,1983,1,2
Equatorial Guinea,EQG,411,GNQ,1984, , 
Equatorial Guinea,EQG,411,GNQ,1985,1,2
Equatorial Guinea,EQG,411,GNQ,1986,1,2
Equatorial Guinea,EQG,411,GNQ,1987,2,2
Equatorial Guinea,EQG,411,GNQ,1988,2,2
Equatorial Guinea,EQG,411,GNQ,1989,2,2
Equatorial Guinea,EQG,411,GNQ,1990,3,2
Equatorial Guinea,EQG,411,GNQ,1991,3,3
Equatorial Guinea,EQG,411,GNQ,1992,3, 
Equatorial Guinea,EQG,411,GNQ,1993,3,3
Equatorial Guinea,EQG,411,GNQ,1994,3,4
Equatorial Guinea,EQG,411,GNQ,1995,3,4
Equatorial Guinea,EQG,411,GNQ,1996,3,3
Equatorial Guinea,EQG,411,GNQ,1997,3,3
Equatorial Guinea,EQG,411,GNQ,1998,3,3
Equatorial Guinea,EQG,411,GNQ,1999,3,3
Equatorial Guinea,EQG,411,GNQ,2000,2,3
Equatorial Guinea,EQG,411,GNQ,2001,2,3
Equatorial Guinea,EQG,411,GNQ,2002,3,3
Equatorial Guinea,EQG,411,GNQ,2003,2,3
Equatorial Guinea,EQG,411,GNQ,2004,3,3
Equatorial Guinea,EQG,411,GNQ,2005,3,3
Equatorial Guinea,EQG,411,GNQ,2006,3,3
Equatorial Guinea,EQG,411,GNQ,2007,4,2
Equatorial Guinea,EQG,411,GNQ,2008,3,3
Equatorial Guinea,EQG,411,GNQ,2009,3,3
Equatorial Guinea,EQG,411,GNQ,2010,3,4
Equatorial Guinea,EQG,411,GNQ,2011,2,3
Gambia,GAM,420,GMB,1976, , 
Gambia,GAM,420,GMB,1977, ,1
Gambia,GAM,420,GMB,1978, ,1
Gambia,GAM,420,GMB,1979, ,1
Gambia,GAM,420,GMB,1980,2,1
Gambia,GAM,420,GMB,1981,3,1
Gambia,GAM,420,GMB,1982,2,2
Gambia,GAM,420,GMB,1983,2,1
Gambia,GAM,420,GMB,1984,2,1
Gambia,GAM,420,GMB,1985,2,1
Gambia,GAM,420,GMB,1986,2,1
Gambia,GAM,420,GMB,1987,2,2
Gambia,GAM,420,GMB,1988,2,1
Gambia,GAM,420,GMB,1989, ,1
Gambia,GAM,420,GMB,1990,2,1
Gambia,GAM,420,GMB,1991,2,1
Gambia,GAM,420,GMB,1992,1,1
Gambia,GAM,420,GMB,1993,1,1
Gambia,GAM,420,GMB,1994,2,2
Gambia,GAM,420,GMB,1995,2,3
Gambia,GAM,420,GMB,1996,2,2
Gambia,GAM,420,GMB,1997,2,2
Gambia,GAM,420,GMB,1998,2,2
Gambia,GAM,420,GMB,1999,2,2
Gambia,GAM,420,GMB,2000,3,3
Gambia,GAM,420,GMB,2001,2,3
Gambia,GAM,420,GMB,2002,2,2
Gambia,GAM,420,GMB,2003,2,2
Gambia,GAM,420,GMB,2004, ,2
Gambia,GAM,420,GMB,2005, ,2
Gambia,GAM,420,GMB,2006,3,3
Gambia,GAM,420,GMB,2007,3,3
Gambia,GAM,420,GMB,2008,2,3
Gambia,GAM,420,GMB,2009,3,3
Gambia,GAM,420,GMB,2010,3,3
Gambia,GAM,420,GMB,2011,3,3
Mali,MLI,432,MLI,1976,2, 
Mali,MLI,432,MLI,1977,3,2
Mali,MLI,432,MLI,1978,3,2
Mali,MLI,432,MLI,1979,3,3
Mali,MLI,432,MLI,1980,3,3
Mali,MLI,432,MLI,1981,3,3
Mali,MLI,432,MLI,1982,3,2
Mali,MLI,432,MLI,1983,3,2
Mali,MLI,432,MLI,1984,3,2
Mali,MLI,432,MLI,1985, ,2
Mali,MLI,432,MLI,1986,2,2
Mali,MLI,432,MLI,1987,2,2
Mali,MLI,432,MLI,1988,2,2
Mali,MLI,432,MLI,1989,2,2
Mali,MLI,432,MLI,1990,4,3
Mali,MLI,432,MLI,1991,4,3
Mali,MLI,432,MLI,1992,3,3
Mali,MLI,432,MLI,1993,3,1
Mali,MLI,432,MLI,1994,3,3
Mali,MLI,432,MLI,1995,3,1
Mali,MLI,432,MLI,1996,1,1
Mali,MLI,432,MLI,1997,2,2
Mali,MLI,432,MLI,1998,2,2
Mali,MLI,432,MLI,1999,2,2
Mali,MLI,432,MLI,2000,1,2
Mali,MLI,432,MLI,2001, ,2
Mali,MLI,432,MLI,2002, ,2
Mali,MLI,432,MLI,2003, ,2
Mali,MLI,432,MLI,2004, ,2
Mali,MLI,432,MLI,2005, ,2
Mali,MLI,432,MLI,2006,2,2
Mali,MLI,432,MLI,2007,2,2
Mali,MLI,432,MLI,2008,2,2
Mali,MLI,432,MLI,2009,1,2
Mali,MLI,432,MLI,2010,1,2
Mali,MLI,432,MLI,2011,1,2
Senegal,SEN,433,SEN,1976, ,1
Senegal,SEN,433,SEN,1977, ,1
Senegal,SEN,433,SEN,1978, ,1
Senegal,SEN,433,SEN,1979, ,1
Senegal,SEN,433,SEN,1980, ,1
Senegal,SEN,433,SEN,1981, ,1
Senegal,SEN,433,SEN,1982, ,2
Senegal,SEN,433,SEN,1983, ,1
Senegal,SEN,433,SEN,1984,2,2
Senegal,SEN,433,SEN,1985,3,1
Senegal,SEN,433,SEN,1986,2,2
Senegal,SEN,433,SEN,1987,3,2
Senegal,SEN,433,SEN,1988,2,2
Senegal,SEN,433,SEN,1989,2,2
Senegal,SEN,433,SEN,1990,3,3
Senegal,SEN,433,SEN,1991,3,3
Senegal,SEN,433,SEN,1992,3,3
Senegal,SEN,433,SEN,1993,3,3
Senegal,SEN,433,SEN,1994,3,2
Senegal,SEN,433,SEN,1995,4,3
